Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,EB6ION,2,2,I610015,3,Diederik Rousseau|Francesca Ostuzzi,circulaire economie|biogebaseerde economie|hernieuwbare grondstoffen|cleantech|product- service systemen.,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie|verslag
BACH,EB6ION,2,J,E620080,7,Bastiaan Baccarne|Yannick Christiaens,ergonomie|mens-computerinteractie|ontwerpen|hybride prototypes,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag
BACH,EB6ION,3,1,E630069,6,Marina Emmanouil|Bastiaan Baccarne,ontwerpen van onderzoeksexperimenten|methodologisch bewustzijn|reflectief/kritisch denken|ontwerp en onderzoeksmethodologieën|methoden,periodegebonden|niet-periodegebonden,verslag,verslag,participatie|werkstuk
BACH,EB6ION,3,1,E630110,9,Jan Detand|Yannick Christiaens|Thibaut Demasure,scripting|generatief ontwerp|additive manufacturing|digitale productiemethodes|productarchitecturen|digitale materialen,periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,participatie|werkstuk
BACH,EB6ION,3,1,E630130,6,Marina Emmanouil|Yannick Christiaens|Guillaume Segaert,product styling|geschiedenis industrieel ontwerpen|brand dna|emo design,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie|werkstuk
BACH,EB6ION,3,1,E640093,6,Michael Monte|Bram Vervisch,aanbodsessie a: computer aided engineering|eindige elementen analyse|kinematica en dynamica|knik aanbodsessie b: mechanische trillingen|signaalanalyse|massa-veer-demper systemen|computer aided engineering|eindige elementen analyse|laminaattheorie,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,participatie|verslag
BACH,EB6ION,3,2,E620702,3,Ludo Poelaert,bedrijseconomie dubbel boekhouden management accounting investeringsanalyse analyse van de jaarrekening,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,werkstuk|verslag
BACH,EB6ION,3,2,E630058,6,Francesca Ostuzzi,complexiteit|systems-thinking|cybernetica|systeemgericht ontwerpen|zelfvoorzienend|open-ended design|duurzaamheid,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag
BACH,EB6ION,3,2,E630067,6,Jan Detand|Davy Parmentier,materiaalselectie|productiegericht ontwerpen|montagegericht ontwerpen,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk|verslag,mondeling examen|werkstuk|verslag,participatie|verslag
BACH,EB6ION,3,2,E630120,6,Jan Devos|Ellen De Vos,innovatiemanagement|incrementele innovatie|radicale innovatie|disruptie|technology forecast|strategie|futures thinking|trendresearch|fuzzy front end|context-centered design|creativiteit|verbeelding|onzekerheid|ethiek|metadesign,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie|werkstuk
BACH,EB6ION,3,2,E630140,6,Marina Emmanouil,state of the art onderzoek|opzetten van experimenten|wetenschappelijke paper,periodegebonden|niet-periodegebonden,werkstuk,werkstuk,participatie|verslag
BACH,EB6ION,3,J,E630095,6,Jan Detand|Marina Emmanouil,co-creatie|transdisciplinair samenwerken|design thinking|ondernemerschap|communicatievaardigheden,periodegebonden|niet-periodegebonden,werkstuk|verslag,werkstuk|verslag,participatie|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWBO,1,1,E701023,6,Maarten Sabbe|Marie-Françoise Reyniers,stoichiometrie|atoomstructuur|chemische binding|aggregatietoestanden|chemisch evenwicht|zuren en basen|elektrochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|participatie|verslag
BACH,EB7INWBO,1,1,E701024,6,Luc Dupré|Nele De Geeter,elektrotechniek|elektrostatica|magnetisme|wisselstroomsystemen|elektrische netwerken.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen
BACH,EB7INWBO,1,1,E701029,3,Kim Ragaert,materiaalkunde|structuur van materialen|materiaaleigenschappen|materiaaltechnologie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,EB7INWBO,1,1,E701033,6,Tanja Van Hecke|Cristina Tonesi,complexe getallen|limieten|continuïteit|functies van één veranderlijke|vlakke meetkunde|vectoren|afgeleiden van r-r functies|parameterkrommen|poolkrommen|integralen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWBO,1,1,E701051,4,Kathleen Gekiere|Anthony Tetaert|Hans De Backer,tekenconventies|woning|constructie|fundering|draagvloer|spouwmuur|hellend dak|planopbouw|grondplan|autocad|siemens nx|projectiesystemen|parametrische 3d cad|assembly modelling|technische tekening.,niet-periodegebonden,,,vaardigheidstest
BACH,EB7INWBO,1,2,E701034,6,Tanja Van Hecke|Cristina Tonesi,functies van meerdere veranderlijken|dubbelintegralen|differentiaalvergelijkingen|ruimtemeetkunde|matrixleer|oplossen van lineaire stelsels|eigenwaarden en eigenvectoren,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWBO,1,2,E701053,6,Helga Naessens|Leen Brouns|Marleen Denert|Veerle Ongenae,programmeren|python|html|css|databanken|sql|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120).,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|vaardigheidstest
BACH,EB7INWBO,1,2,E701054,3,Johan Lauwaert|Brecht Willems,duurzame energie|hernieuwbare energie|energieproductie|energieverbruik.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,1,2,E701055,3,Jo Verhaevert,elektronica,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EB7INWBO,1,2,E701056,6,Christophe Leys|Koen Keunen,fluïdostatica|warmteleer|trillingen en golven|geometrische en fysische optica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,participatie|werkstuk|vaardigheidstest
BACH,EB7INWBO,1,J,E701030,6,Tom Claessens|Guy Foubert,statica|kinematica|kinetica|wetten van newton|energie|kracht|moment|impuls|puntmassa|star lichaam,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,EB7INWBO,1,J,E701052,5,Kathleen Gekiere|Leen Pollefliet,cdio|projectwerk|schriftelijke en mondelinge presentaties.,niet-periodegebonden,,,werkstuk|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWBO,2,1,E702010,6,Jan Beyens|Cristina Tonesi,vectoranalyse|lijnintegralen|reeksen|signalen|systemen|laplacetransformatie|fouriertransformatie|convolutie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWBO,2,1,E702030,3,Marc Wouters,sterkteleer,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,EB7INWBO,2,1,E702070,3,Toon Van Alboom|Koen Keunen,golven|deeltjes,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen,werkstuk|vaardigheidstest
BACH,EB7INWBO,2,1,E702080,6,Tom Claessens|Guy Foubert,eerste hoofdwet|tweede hoofdwet|energie|toestand|massa|impuls|fluïdum|gas|vloeistof|fase|damp|entropie|proces|cyclus|warmte|arbeid|enthalpie|viscositeit|inwendige stroming|uitwendige stroming|druk|behoudswet|fluïdostatica|fluïdodynamica|cfd|piv,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,schriftelijk examen
BACH,EB7INWBO,2,1,E711023,3,Frank Vandedrinck,isostatische structuren|hyperstatische structuren|staticalijnen|spanningen|vervormingen|invloedslijnen.,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
BACH,EB7INWBO,2,1,E711024,3,Hilde Witters,natuursteen|hout|metalen|gebakken en niet-gebakken kunststeen|isolatiematerialen|glas|platte daken|afbouw.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EB7INWBO,2,1,E711071,3,Kathleen Gekiere|Anthony Tetaert,bim-software|autodesk revit|constructie|woningopbouw|tekenconventies|planopbouw|lastenboek|meetstaat.,niet-periodegebonden,,,vaardigheidstest
BACH,EB7INWBO,2,2,E702090,6,Tanja Van Hecke|Cristina Tonesi,kansrekenen|statistiek|waarschijnlijkheidsverdelingen|betrouwbaarheidsintervallen|hypothesen|verwerken van data|regressieanalyse|variantieanalyse|correlatie|wiskundige analyse|lineaire algebra.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|openboekexamen
BACH,EB7INWBO,2,2,E711027,6,Greet Deruyter|Hanne Glas|Frank Vandedrinck|Dirk Vinckier,topografie|landmeetkunde|geodesie|planimetrie|altimetrie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWBO,2,2,E711028,6,Frank Vandedrinck,isostatische structuren|hyperstatische structuren|staticalijnen|spanningen|vervormingen|analogieën van mohr en stellingen van greene|vormveranderingsarbeid|clapeyron|overdrachtsmethode|verplaatsingenmethode.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest
BACH,EB7INWBO,2,2,E711029,3,Wouter De Corte,waterdistributie - dimensioneren van toevoerleidingen - legionella preventie - drukverhoging - afvoer van afvalwater - dimensionering van afvoerleidingen - stroming in open kanalen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,2,2,E711054,3,Jan Belis,draagstructuren|globale stabiliteit|concepten|conceptondersteuning|bouwmaterialen|fundering|bouwcomponenten|modulering|bouwknopen|uitwerking|detaillering|uitvoeringsaspecten|praktijkvoorbeelden.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,2,2,E711055,3,Veerle Boel,bindmiddelen|cement|granulaten|beton|verwerkbaarheid|sterkte|duurzaamheid.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,2,2,E711056,3,Ignaas Vandenbruwane|Kathleen Gekiere,bouwmaterialen|constructiedetails|constructie-opbouw|fotoreportage|bouwkundig tekenen.,niet-periodegebonden,,,werkstuk
BACH,EB7INWBO,3,1,E711034,3,Frank Vandedrinck,metaalbouw|lasverbindingen|vloeicriterium|corrosie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk|verslag
BACH,EB7INWBO,3,1,E711038,6,Frank Vandedrinck|Veerle Boel,beton|gewapend beton|uiterste grenstoestand|gebruiksgrenstoestand|betonconstructie|constructie-element,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,vaardigheidstest
BACH,EB7INWBO,3,1,E711057,4,Marijke Steeman|Arnold Janssens,warmte- en vochttransport in bouwconstructies.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,3,1,E711058,3,Tim Saillé,distributienetten|laagspanningsinstallatie|residentiële elektriciteit|elektrische schema's|technisch dossier,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EB7INWBO,3,1,E711064,3,Dirk Vinckier,geotechniek - grondsoorten - grondonderzoek - diepsondering - boringen - korrelspanningen - waterspanningen - evenwichtsdraagvermogen – terzaghi - paalfunderingen,periodegebonden|niet-periodegebonden,mondeling examen|vaardigheidstest,mondeling examen|vaardigheidstest,openboekexamen|vaardigheidstest
BACH,EB7INWBO,3,1,E711067,6,Wouter De Corte,nomenclatuur|functionele categorisering|horizontaal en verticaal alignement|verticale wegopbouw,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag
BACH,EB7INWBO,3,1,E715027,3,Hilde Witters,ontwerp - concept- visie op infrastructuurwerken - ruimtelijke ordening - verkaveling - riolering - waterinfiltratie - buffering - ladder van lansinck - hydronautstudie.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,3,2,E702702,3,Ludo Poelaert,bedrijfsbeleid,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWBO,3,2,E711043,6,Greet Deruyter|Leen Pollefliet,onderzoek|project|simulatie|analyse|vergelijkende studie|enquête|literatuurstudie,niet-periodegebonden,,,participatie|werkstuk|peer-evaluatie
BACH,EB7INWBO,3,2,E711059,3,Jelle Laverge,thermisch comfort|verwarming|ventilatie|sanitair warm water|koeling.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,EB7INWBO,3,2,E711069,3,Marc Wylaers,stage,niet-periodegebonden,,,verslag
BACH,EB7INWBO,3,A,E711041,3,Greet Deruyter|Tom Barbe|Dirk Vinckier,topografie|landmeetkunde|gps|gnss|satellietplaatsbepaling|totaalstation|landmeetkundige software|referentiesysteem|datum|graafwerken,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,vaardigheidstest|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWBO,3,J,E711060,5,Marc Wylaers|Ignaas Vandenbruwane,traditionele bouw|staalframebouw|houtskeletbouw|woning|algemene plannen|constructiedetails|ruwbouw en afbouw|staalbouw|bouwdossier|uitvoeringsplannen|bestek|meetstaat|kostenraming|sanitair en riolering.,niet-periodegebonden,,,werkstuk|peer-evaluatie
BACH,EB7INWCH,1,1,E701023,6,Maarten Sabbe|Marie-Françoise Reyniers,stoichiometrie|atoomstructuur|chemische binding|aggregatietoestanden|chemisch evenwicht|zuren en basen|elektrochemie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|participatie|verslag
BACH,EB7INWCH,1,1,E701024,6,Luc Dupré|Nele De Geeter,elektrotechniek|elektrostatica|magnetisme|wisselstroomsystemen|elektrische netwerken.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen
BACH,EB7INWCH,1,1,E701029,3,Kim Ragaert,materiaalkunde|structuur van materialen|materiaaleigenschappen|materiaaltechnologie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,EB7INWCH,1,1,E701033,6,Tanja Van Hecke|Cristina Tonesi,complexe getallen|limieten|continuïteit|functies van één veranderlijke|vlakke meetkunde|vectoren|afgeleiden van r-r functies|parameterkrommen|poolkrommen|integralen,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWCH,1,1,E701051,4,Kathleen Gekiere|Anthony Tetaert|Hans De Backer,tekenconventies|woning|constructie|fundering|draagvloer|spouwmuur|hellend dak|planopbouw|grondplan|autocad|siemens nx|projectiesystemen|parametrische 3d cad|assembly modelling|technische tekening.,niet-periodegebonden,,,vaardigheidstest
BACH,EB7INWCH,1,2,E701034,6,Tanja Van Hecke|Cristina Tonesi,functies van meerdere veranderlijken|dubbelintegralen|differentiaalvergelijkingen|ruimtemeetkunde|matrixleer|oplossen van lineaire stelsels|eigenwaarden en eigenvectoren,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
BACH,EB7INWCH,1,2,E701053,6,Helga Naessens|Leen Brouns|Marleen Denert|Veerle Ongenae,programmeren|python|html|css|databanken|sql|computerwetenschappen (p170)|informatica (p175)|computertechnologie (t120).,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|vaardigheidstest
BACH,EB7INWCH,1,2,E701054,3,Johan Lauwaert|Brecht Willems,duurzame energie|hernieuwbare energie|energieproductie|energieverbruik.,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,EB7INWCH,1,2,E701055,3,Jo Verhaevert,elektronica,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
BACH,EB7INWCH,1,2,E701056,6,Christophe Leys|Koen Keunen,fluïdostatica|warmteleer|trillingen en golven|geometrische en fysische optica,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,participatie|werkstuk|vaardigheidstest
BACH,EB7INWCH,1,J,E701030,6,Tom Claessens|Guy Foubert,statica|kinematica|kinetica|wetten van newton|energie|kracht|moment|impuls|puntmassa|star lichaam,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,EB7INWCH,1,J,E701052,5,Kathleen Gekiere|Leen Pollefliet,cdio|projectwerk|schriftelijke en mondelinge presentaties.,niet-periodegebonden,,,werkstuk|gedragsevaluatie op de werkvloer|peer-evaluatie|verslag
BACH,EB7INWCH,2,1,E702010,6,Jan Beyens|Cristina Tonesi,vectoranalyse|lijnintegralen|reeksen|signalen|systemen|laplacetransformatie|fouriertransformatie|convolutie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen
