Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,IMAQUA,1,1,I002789,4,Tom Defoirdt|Bart De Gusseme,microbiology|microbial ecology|wastewater treatment|recirculating aquaculture systems,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,participatie|werkstuk|verslag

MABA,IMAQUA,1,2,I000086,3,Peter Bossier|Olivier De Clerck,aquaculture|microalgae|macroalgae|seaweeds|culture techniques|applications.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|participatie

MABA,IMAQUA,1,2,I001579,3,Gudrun De Boeck,physiology|aquatic organisms|fish.,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,participatie

MABA,IMAQUA,1,2,I002790,5,Peter Bossier,management and zootechnical|economical and societal aspects of aquaculture implants|excursion.,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag

MABA,IMAQUA,1,2,I002791,5,Nancy Nevejan,culture techniques|biology of shellfish|abalone|oyster|mussel|scallop|clam|penaeids|prawn|lobster|crayfish|crab.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie

MABA,IMAQUA,1,2,I002792,5,Peter Bossier|Farid Dahdouh-Guebas,aquaculture|ecosystem|mangrove|sustainability|algal blooms|ecological footprints.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|verslag

MABA,IMAQUA,1,2,I002793,6,Gilbert Van Stappen,hatchery|live food|zooplankton|artemia|rotifers|fish larvae.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

MABA,IMAQUA,1,2,I002794,5,Gilbert Van Stappen|Veerle Fievez,aquaculture|nutrition|food|feed.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

MABA,IMAQUA,2,1,I002165,3,Peter Bossier|Margriet Drouillon,accounting|budgeting|financial management|economics|aquaculture farm.,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,participatie

MABA,IMAQUA,2,1,I002795,6,Peter Bossier,molecular genetic techniqus for detecting polymorphisms|qualitative and quantitative genetics|breeding programmes|chromosome manipulation|sex manipulation|polyploidisation|genetic maps.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|verslag

MABA,IMAQUA,2,1,I002796,6,Peter Bossier|Annemie Decostere|Jeroen Dewulf|Katleen Hermans,"bacterial|parasitic and viral diseases|antibiotics|antibiotic resistance|identification and enumeration of micro-organisms|virulence|probiotics|immunostimulants|vaccination, handling & sampling techniques.",periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|verslag

MABA,IMAQUA,2,J,I001507,30,,scientific research|research techniques|scientific reporting|written manuscript|oral presentation,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie


MABA,IMBONA,1,1,I001946,3,Joris Van Acker,vellen en ruimen van bomen|mechanisatie|ergonomie|houtsortering|houthandel,periodegebonden,schriftelijk examen,schriftelijk examen,

MABA,IMBONA,1,1,I002686,4,Joris Van Acker|Jan Van den Bulcke,celvormingsprocessen|cambiale activiteit|verkerning|kwalitatieve anatomie|houtsoorten,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,

MABA,IMBONA,1,1,I002689,5,Jan Van den Bulcke|Lander Baeten|Frieke Vancoillie|Hans Verbeeck,monitoring|inventarisatie|populaties|gemeenschappen|bestanden|biodiversiteit|dendrometrie|koolstof,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

MABA,IMBONA,1,1,I002691,4,Lander Baeten,natuurbehoud|biodiversiteit|natuurbeheer|ecologisch herstel|natuurgebieden|ecosysteemfuncties|habitatverlies|vervuiling|invasieve soorten|klimaatverandering,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie

MABA,IMBONA,1,1,I002697,4,Jan Mertens,private en publieke groenaanleg|groenbeheer|natuurbeheer|stadsecologie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag

MABA,IMBONA,1,2,I002690,4,Joris Van Acker|Jan Van den Bulcke,hout als grondstof |houteigenschappen|houtkwaliteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk|verslag

MABA,IMBONA,1,2,I002696,4,Hans Verbeeck,vegetatiemodellen|ecological forecasting|opschaling,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,vaardigheidstest

MABA,IMBONA,1,J,I002687,4,Kris Verheyen,bosaanleg|bedrijfssoorten|bosbehandeling|boomsoorten,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,verslag

MABA,IMBONA,2,1,I002692,5,Myriam Dumortier,"bos- en natuurbeleid|beleidsinstrumenten|doelgroepenonderzoek|participatie, beleidsevaluatie",periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|simulatie

MABA,IMBONA,2,2,I002693,5,Jos Van Orshoven|Sam Ottoy,bosbeheersplanning|natuurbeheersplanning|duurzaamheidsprincipe|planningstechniek|kapregeling|optimisatietechnieken,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen,openboekexamen|mondeling examen,verslag

MABA,IMBONA,2,J,I001483,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMCHEM,1,1,I002612,5,Wim Soetaert,screening|growth kinetics|fermentors|bioreactors|aeration|substrates|genetics|mutations|recombination|enzyme technology|biocatalysis|bioconversion|bioreactors|solvents,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,

MABA,IMCHEM,1,1,I002618,5,Paul Van der Meeren|Jo Dewulf,eenheidsprocessen,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,

MABA,IMCHEM,1,1,I002668,3,Gijs Du Laing,analytische chemie|anorganische analyse|instrumentele methoden,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen|participatie|verslag

MABA,IMCHEM,1,1,I002675,4,Christian Stevens,nmr|ms|ir|uv,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|openboekexamen

MABA,IMCHEM,1,1,I002678,4,Christian Stevens|Matthias D'hooghe,bio-organische chemie|elektrofiele reacties|reactiviteit|selectiviteit|microreactor technologie.,periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen,

MABA,IMCHEM,1,1,I002679,4,Sven Mangelinckx,hernieuwbare grondstoffen|groene chemie|groene processen|niet-voedingstoepassingen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk

MABA,IMCHEM,1,1,I002700,5,Sophie Huysveld,"clean technology|sustainable technology|industrial ecology|green chemistry|process integration, environmental performance tools, sustainability assessment|life cycle assessment|exergy|exergy analysis",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,participatie|werkstuk

MABA,IMCHEM,1,2,I002667,5,Paul Van der Meeren,colloïden|oppervlakken|dispersies|stabiliteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,verslag

MABA,IMCHEM,1,2,I002672,5,Ingmar Nopens|Elena Torfs,procesregeling|regelarchitectuur|meet- en regeltechniek|automatisatie|stabiliteitsanalyse|klassieke controle|moderne controle,periodegebonden,openboekexamen,openboekexamen,werkstuk

MABA,IMCHEM,1,2,I002677,4,Frederik Ronsse,biomassa|bioraffinaderij|thermochemische conversie|verbranding|vergassing|pyrolyse|warmte|electriciteit|bio-transportbrandstoffen,niet-periodegebonden,,,werkstuk|peer-evaluatie|verslag

MABA,IMCHEM,1,2,I002680,5,Christian Stevens|Matthias D'hooghe|Sven Mangelinckx,organische chemie|synthese|analyse|structuurbepaling|duurzame chemie|laboratoriumexperimenten|veiligheid,niet-periodegebonden,,,gedragsevaluatie op de werkvloer|verslag

MABA,IMCHEM,2,1,I002619,4,Jeroen Buysse,management|productiebeheer|kostenanalyse|rendabiliteit|organisatieplanning|financiële planning|risicomanagement|boekhouden|personeelsmanagement,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

MABA,IMCHEM,2,2,I002652,5,Liesbeth Jacxsens|Stefaan De Smet|Pieter Spanoghe,"kwaliteit : kwaliteitsbeheer|kwaliteitszorgsystemen,  traceerbaarheid|documentbeheer|steekproeftechnieken|meet- en controletechnieken|risicoanalyse : blootstellingsberekening|risicobeheersing|risicoanalyse|inleiding tot reach|humane toxicologie|ecotoxicologie",periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|verslag

MABA,IMCHEM,2,J,I001480,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMESTE,2,J,I001508,30,,scientific research|research techniques|scientific reporting|written manuscript|oral presentation,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMETEB,2,2,I001871,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMFOTE,1,1,I002756,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

MABA,IMFOTE,1,1,I002757,7,Bruno De Meulenaer,food|agricultural raw materials|chemical composition|properties|degradation reactions|nutritional value|food safety,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,verslag

MABA,IMFOTE,1,1,I002758,5,Wim Verbeke|Yung Hung,consumer|attitude|behaviour|food|marketing management|product|price|promotion|place,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk

MABA,IMFOTE,1,1,I002759,7,Andreja Rajkovic,food preservation|food contamination|micro-organisms|microbial food safety|hygiene|spoilage,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,schriftelijk examen met open vragen|mondeling examen|verslag

MABA,IMFOTE,1,1,I002760,7,Koen Dewettinck|Peter Ragaert,food|technology|unit operations|processing|quality|safety|shelf life|sensorial properties|nutritional value|packaging,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,participatie|werkstuk

MABA,IMFOTE,1,2,I002201,5,Bart Nicolaï,plant physiology|plant biochemistry|postharvest,periodegebonden,mondeling examen,mondeling examen,

MABA,IMFOTE,1,2,I002202,5,Wouter Saeys,food|postharvest|properties|thermodynamics|engineering,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,mondeling examen|verslag

MABA,IMFOTE,1,2,I002203,5,,nutrition|health|disease|world nutrition situation,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,

MABA,IMFOTE,1,2,I002204,8,Ann Van Loey,--,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,

MABA,IMFOTE,1,2,I002205,7,Paula Moldenaers,heat transfer|momentum transport|mass transport|reaction kinetics|reactor design,periodegebonden,mondeling examen,mondeling examen,

MABA,IMFOTE,2,J,I001506,30,,scientific research|research techniques|scientific reporting|written manuscript|oral presentation,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMLAND,1,1,I002644,4,Veerle Fievez,verterings-|reproductie-|groei- en lactatiefysiologie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,

MABA,IMLAND,1,1,I002645,6,Luc Tirry|Benny De Cauwer|Monica Höfte,identificatie|diagnose|gewasbescherming|nematologie|entomologie|fytopathologie|plantenziekten|dierlijke plantenbeschadigers|plaagbeheersing|onkruiden|onkruidbiologie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,openboekexamen|werkstuk

MABA,IMLAND,1,1,I002647,5,Benny De Cauwer|Dirk Reheul|Patrick Van Damme|Marie-Christine Van Labeke,grasland|grasvelden|suikerbiet|tomaat|azalea|rijst|banaan,periodegebonden,,,

MABA,IMLAND,1,1,I002649,5,Godelieve Gheysen,dna-|rna- en protein-analysetechnieken|pcr en toepassingen|moleculaire merkers|genisolatie|gen- en genoomanalyse|plantentransformatie|gmo-gewassen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|werkstuk|peer-evaluatie|verslag

MABA,IMLAND,1,1,I002651,5,Wouter Maes|Nympha De Neve,gps|plantsensoren|uav|beeldverwerking|thermaal|veeteelt,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk|verslag

MABA,IMLAND,1,2,I001280,3,Stijn Luca|Karel Vermeulen,statistics|experimental design|sampling|sample size calculation|optimal experimental design|factorial designs|response surface design|split-plot design.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk

MABA,IMLAND,1,2,I002643,5,Jan Pieters,land- en tuinbouwbedrijfsgebouwen|bouw|energieverbruik|inrichting|klimaatbeheersing|milieueffecten,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,verslag

MABA,IMLAND,1,2,I002646,5,Stefaan De Neve|Steven Sleutel,aanbodsessie a: bodem|nutriëntenkringlopen|organische stof|klimaatsproblematiek. aanbodsessie a + b: exogeen organisch materiaal|nutriëntenstatus|bemestingsadviessystemen|nutriëntencyclus in bosecosystemen|milieu-impacten|nutriëntenwetgeving,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMLAND,2,1,I002648,5,John Van Camp,vertering|metabolisme|nutriënten|voeding van de mens,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk|verslag

MABA,IMLAND,2,1,I002650,5,Jeroen Buysse,landbouwbeleid|handel|welvaartstheorie|wto (wereldhandelsorganisatie)|eu,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

MABA,IMLAND,2,2,I002652,5,Liesbeth Jacxsens|Stefaan De Smet|Pieter Spanoghe,"kwaliteit : kwaliteitsbeheer|kwaliteitszorgsystemen,  traceerbaarheid|documentbeheer|steekproeftechnieken|meet- en controletechnieken|risicoanalyse : blootstellingsberekening|risicobeheersing|risicoanalyse|inleiding tot reach|humane toxicologie|ecotoxicologie",periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|verslag

MABA,IMLAND,2,2,I002653,5,Veerle Fievez|Joris Michiels,ruminant nutrition|pig nutrition|feed evaluation|requirements|diet formulation,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,mondeling examen|participatie|verslag

MABA,IMLAND,2,J,I001481,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMLAND,2,J,I002654,5,Stefaan De Smet|Jeroen Buysse|Patrick De Clercq,landbouwsystemen|innovatie|duurzaamheid|stakeholders,periodegebonden|niet-periodegebonden,mondeling examen|peer-evaluatie|verslag,mondeling examen|verslag,participatie|verslag

MABA,IMLAWA,1,1,I002655,5,Hans Verbeeck,weersfenomenen|globale circulatie|weerstations|weersmodellen|klimaattypes|bioklimatologie|microklimaat|vegetatiemodellen,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,peer-evaluatie|verslag

MABA,IMLAWA,1,1,I002657,5,Wim Cornelis,soil-water content|soil-water potential|soil-water retention|flow of water and chemicals in soils|soil structure,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

MABA,IMLAWA,1,1,I002659,4,Niko Verhoest,hydrologische modellen|kalibratie|onzekerheid|model updaten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,werkstuk|verslag

MABA,IMLAWA,1,1,I002661,4,Niko Verhoest,stroming in rivieren,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,verslag

MABA,IMLAWA,1,1,I002664,4,Ann Verdoodt,watererosie|neerslagerosiviteit|bodemerodibiliteit|topografie|landgebruik en -bedekking|ecosysteemdienst|bio-ingenieursstrategieën|erosierisico|erosiecontrole|introductie tot winderosie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|vaardigheidstest|peer-evaluatie|verslag

MABA,IMLAWA,1,2,I002646,5,Stefaan De Neve|Steven Sleutel,aanbodsessie a: bodem|nutriëntenkringlopen|organische stof|klimaatsproblematiek. aanbodsessie a + b: exogeen organisch materiaal|nutriëntenstatus|bemestingsadviessystemen|nutriëntencyclus in bosecosystemen|milieu-impacten|nutriëntenwetgeving,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMLAWA,1,2,I002656,5,Diego Miralles|Steven Sleutel,klimaatverandering|broeikasgassen|landbedekking|klimaat terugkoppelingen|klimaatextremen|klimaatmodellen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,peer-evaluatie|verslag

MABA,IMLAWA,1,2,I002658,4,Philippe De Smedt|Abdul Mouazen,bodemonderzoek|bodemkartering|bodemsensoren|toegepaste geofysica van de ondiepe ondergrond|geochemische prospectie,periodegebonden,schriftelijk examen,schriftelijk examen,

MABA,IMLAWA,1,2,I002660,3,Niko Verhoest,grondwaterstroming|numerieke technieken|grondwatermodellering,periodegebonden,schriftelijk examen met open vragen|vaardigheidstest,schriftelijk examen met open vragen|vaardigheidstest,verslag

MABA,IMLAWA,1,2,I002698,4,Wout Van Echelpoel,"componenten en processen binnen aquatische ecosystemen|monitoring van oppervlaktewateren|normen|ecologische beoordeling|beheersobjectieven|beheersmaatregelen|duurzaam waterbeheer,",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|verslag

MABA,IMLAWA,1,2,I002699,5,Ann Verdoodt,land capability|land suitability|ecosystem services|crop growth modelling|soil quality,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk|vaardigheidstest|peer-evaluatie|verslag

MABA,IMLAWA,2,1,I002662,5,Ellen Van De Vijver,bodem|grondwater|kartering|staalname|beheer|sanering|zuivering|fysisch-chemisch|biologisch|duurzaamheid,periodegebonden,schriftelijk examen,schriftelijk examen,

MABA,IMLAWA,2,J,I001478,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMLEMI,1,1,I002618,5,Paul Van der Meeren|Jo Dewulf,eenheidsprocessen,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,

MABA,IMLEMI,1,1,I002648,5,John Van Camp,vertering|metabolisme|nutriënten|voeding van de mens,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk|verslag

MABA,IMLEMI,1,1,I002668,3,Gijs Du Laing,analytische chemie|anorganische analyse|instrumentele methoden,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen|mondeling examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen|participatie|verslag

MABA,IMLEMI,1,1,I002669,5,Koen Dewettinck,food|technology|unit operations|processing|quality|safety|shelf life|sensorial properties|nutritional value|packaging,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,participatie|werkstuk

MABA,IMLEMI,1,1,I002670,5,Bruno De Meulenaer|Kathy Messens|Andreja Rajkovic|Mieke Uyttendaele,pcr|sequentie-analyse|omics|chromatografie|celculturen|cytotoxiciteit|extractietechnieken|detectie|methodenvalidatie|dna|rna|eiwitten|biomarkers|ggos|pathogenen|virulentiegenen|toxines,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,participatie|werkstuk|verslag

MABA,IMLEMI,1,2,I002652,5,Liesbeth Jacxsens|Stefaan De Smet|Pieter Spanoghe,"kwaliteit : kwaliteitsbeheer|kwaliteitszorgsystemen,  traceerbaarheid|documentbeheer|steekproeftechnieken|meet- en controletechnieken|risicoanalyse : blootstellingsberekening|risicobeheersing|risicoanalyse|inleiding tot reach|humane toxicologie|ecotoxicologie",periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,werkstuk|verslag

MABA,IMLEMI,1,2,I002667,5,Paul Van der Meeren,colloïden|oppervlakken|dispersies|stabiliteit,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen|mondeling examen,schriftelijk examen met open vragen|openboekexamen|mondeling examen,verslag

MABA,IMLEMI,1,2,I002672,5,Ingmar Nopens|Elena Torfs,procesregeling|regelarchitectuur|meet- en regeltechniek|automatisatie|stabiliteitsanalyse|klassieke controle|moderne controle,periodegebonden,openboekexamen,openboekexamen,werkstuk

MABA,IMLEMI,1,2,I002673,5,Peter Ragaert,packaging engineering|sealing technology|active and intelligent packaging|bioplastics|circular packaging,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,mondeling examen|werkstuk

MABA,IMLEMI,1,2,I002720,5,Wim Verbeke|Xavier Gellynck,consument|attitude|gedrag|perceptie|marketing|marketing mix|communicatie|business-to- business,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk

MABA,IMLEMI,1,2,I002721,4,Liesbeth Jacxsens|Johan Hallaert,food legislation|european food legislation|codex alimentarius|risk management,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|verslag

MABA,IMLEMI,2,1,I002619,4,Jeroen Buysse,management|productiebeheer|kostenanalyse|rendabiliteit|organisatieplanning|financiële planning|risicomanagement|boekhouden|personeelsmanagement,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

MABA,IMLEMI,2,2,I002717,5,John Van Camp,human nutrition and health|food science|functional foods,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,werkstuk

MABA,IMLEMI,2,J,I001482,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMLEMI,2,J,I002674,7,Mieke Uyttendaele,"productontwikkeling, levensmiddelentechnologie|levensmiddelenchemie|levensmiddelenmicrobiologie|consumentengedrag|marketing|bedrijfsbeheer|kwaliteitszorg|voedselveiligheid|nutritionele aspecten voeding|etikettering|verpakkingstechnologie|duurzaamheid",periodegebonden|niet-periodegebonden,mondeling examen|peer-evaluatie,mondeling examen,participatie|werkstuk|verslag

MABA,IMMITE,2,J,I001479,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMNURD,1,1,I002727,5,Patrick Kolsteren|Bruno Lapauw,undernutrition|micro-nutrient deficiencies|macro-nutrient deficiencies|diet related chronic diseases- population/individual level,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

MABA,IMNURD,1,1,I002756,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

MABA,IMNURD,1,1,I002777,5,John Van Camp,digestion|metabolism|nutrients|human nutrition,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen|werkstuk,schriftelijk examen|mondeling examen|werkstuk,werkstuk

MABA,IMNURD,1,1,I002779,5,Marijke D'Haese,ontwikkelingseconomie|ontwikkelingslanden|economische groei|globale zuiden,periodegebonden,schriftelijk examen,schriftelijk examen,

MABA,IMNURD,1,1,I002780,5,Bruno De Meulenaer,food|agricultural raw materials|chemical composition|properties|degradation reactions|nutritional value|food safety,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,verslag

MABA,IMNURD,1,1,I002781,5,Patrick Van Damme|Marleen Claes|Gilbert Van Stappen,tropics|production|meat|fish|cash crops|food crops,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,verslag

MABA,IMNURD,1,2,I001891,3,Patrick Kolsteren,wetenschappelijke literatuur|artikel|presentatie|vaardigheden|verwijzingen,niet-periodegebonden,,,participatie|werkstuk|vaardigheidstest|verslag

MABA,IMNURD,1,2,I002717,5,John Van Camp,human nutrition and health|food science|functional foods,periodegebonden|niet-periodegebonden,schriftelijk examen|openboekexamen|mondeling examen,schriftelijk examen|openboekexamen|mondeling examen,werkstuk

MABA,IMNURD,1,2,I002730,5,Patrick Kolsteren|Carl Lachat,epidemiology|food intake|food safety surveillance|evidence base,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,

MABA,IMNURD,1,2,I002782,7,Carl Lachat|Patrick Kolsteren,planning|food and nutritional interventions|participatory evaluation|project design,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk|peer-evaluatie

